CustomerID,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE,LOG_REVENUE,CUSTOMER_LIFETIME_VALUE,ORDER_FREQUENCY
3202,-0.30527000753842265,0.23482613656598608,211.68,14.97,1.66,2020-12-01,2021-10-24,36.33,1,0,1,0,2,0,2,4,0.0,88.99,0.0,707.44,0.0,732.99,375.7,1,1,0,7,88.99,463.25,0.0,1352.88,0,4,3,2,0.0,375.7,796.43,732.99,7.552825041308908,952.56,0.027439024390243903
3261,0.4045868723307908,0.22467240739733557,105.01,41.92,2.33,2020-10-09,2021-10-24,21.11,1,0,2,1,1,13,0,1,0.0,138.38,80.99,108.19,1464.81,0.0,97.75,4,3,5,6,505.99,467.37,373.64,543.12,12,2,4,0,1207.14,176.99,505.99,0.0,7.544924525132625,945.06,0.047244094488188976
3280,0.010221939070116669,0.2219105930634627,145.08,30.94,2.38,2018-12-24,2021-10-24,79.62,1,4,1,0,1,3,0,4,651.44,211.99,0.0,523.49,189.49,0.0,309.63,2,2,7,2,161.18,735.48,450.63,538.75,0,4,6,3,0.0,210.74,1541.36,133.94,7.542764742812139,943.02,0.012548262548262547
3313,-0.06865104758201816,0.21763248850707131,156.64,49.92,4.16,2017-10-04,2021-10-24,123.42,1,2,0,4,3,1,0,2,322.48,0.0,484.12,810.47,106.25,0.0,156.4,4,4,2,2,619.96,678.88,424.48,156.4,8,2,1,1,1356.1,141.48,272.49,109.65,7.539409961229767,939.86,0.008097165991902834
3335,0.48345985898292565,0.21555435860388755,98.77,86.85,4.57,2021-01-17,2021-10-24,14.74,1,1,3,0,7,2,4,2,45.99,448.98,0.0,729.54,188.78,273.38,189.98,2,9,4,4,227.98,945.54,373.16,329.97,0,5,7,7,0.0,553.96,540.36,782.33,7.537776273922343,938.325,0.06761565836298933
3365,0.6412058322871953,0.20989534688055958,88.97,62.89,2.99,2019-07-01,2021-10-24,40.29,1,3,3,6,1,4,1,3,257.48,331.88,501.48,68.19,303.18,138.19,267.89,7,7,2,5,598.15,620.08,104.99,545.07,0,13,8,0,0.0,1100.94,767.35,0.0,7.533313958607871,934.145,0.024793388429752067
3414,-0.22639702088628783,0.20357295818487992,185.9,30.95,3.1,2021-01-19,2021-10-24,27.8,1,1,1,3,0,1,1,3,195.0,69.99,650.0,0.0,140.99,213.99,588.98,0,1,5,4,0.0,213.99,914.99,729.97,1,3,2,4,213.99,588.98,264.99,790.99,7.528304884625497,929.475,0.035842293906810034
3421,0.325713885678656,0.20283512053195787,109.29,72.86,4.29,2018-01-01,2021-10-24,81.88,1,2,5,1,1,2,2,4,233.99,512.97,69.99,154.99,112.98,254.98,517.96,6,0,1,10,754.95,0.0,104.99,997.92,2,10,1,4,285.98,999.91,104.99,466.98,7.527718675579477,928.93,0.012203876525484566
3608,0.010221939070116669,0.1726785449010659,139.49,45.91,3.53,2020-05-21,2021-10-24,40.08,1,0,2,2,2,2,0,5,0.0,400.0,298.98,271.98,233.39,0.0,608.96,4,5,1,3,563.98,656.96,141.99,450.38,3,3,0,7,469.99,343.37,0.0,999.95,7.503460509128551,906.655,0.02490421455938697
3687,0.16796791237438632,0.16134698314885193,119.77,68.87,4.59,2019-03-19,2021-10-24,63.33,1,1,2,3,3,3,2,1,120.99,321.98,226.47,427.98,397.22,272.18,29.75,3,3,4,5,431.22,418.48,475.96,470.91,2,3,6,4,153.23,418.48,666.9,557.96,7.494191031813299,898.285,0.015772870662460567
3712,-0.3841429941905575,0.1575562575925558,223.87,18.97,2.37,2017-09-28,2021-10-24,185.88,1,1,0,2,1,2,1,1,624.99,0.0,741.99,166.0,44.99,26.0,187.0,1,0,3,4,625.99,0.0,669.98,495.0,0,2,3,3,0.0,740.99,978.99,70.99,7.491070852323314,895.485,0.005376344086021506
3867,-0.22639702088628783,0.13521128426874557,175.8,22.96,2.3,2014-12-16,2021-10-24,250.4,1,1,1,3,0,1,1,3,575.0,109.0,234.97,0.0,96.99,326.0,416.0,0,1,5,4,0.0,326.0,918.97,512.99,0,6,3,1,0.0,1426.0,266.97,64.99,7.472478004285705,878.98,0.003992015968063872
3880,0.9566977788957346,0.1341349889768685,70.25,89.72,3.59,2020-07-10,2021-10-24,18.84,1,5,5,2,4,4,1,4,360.86,202.17,242.24,258.37,318.32,85.09,289.32,8,6,7,4,416.14,439.56,555.71,344.96,3,13,8,1,205.37,797.96,612.79,140.25,7.471573652243452,878.185,0.05296610169491525
3914,0.010221939070116669,0.1290175094758687,134.52,59.81,4.6,2018-10-17,2021-10-24,84.85,1,3,1,1,5,1,0,2,564.98,110.99,100.99,721.96,26.99,0.0,222.9,4,1,7,1,575.46,345.0,750.44,77.91,0,1,6,6,0.0,94.99,566.37,1087.45,7.467262489594684,874.405,0.01177536231884058
3938,-0.147524034234153,0.12630984836422857,158.62,19.96,1.81,2020-08-17,2021-10-24,39.36,1,1,0,2,0,3,0,5,424.99,0.0,187.0,0.0,465.18,0.0,667.64,2,4,2,3,187.0,391.39,605.18,561.24,1,9,1,0,180.19,1288.37,276.25,0.0,7.464973910317838,872.405,0.02534562211981567
3965,0.6412058322871953,0.12245143128014134,82.81,71.86,3.42,2020-12-15,2021-10-24,14.9,1,1,5,8,1,3,1,2,84.99,496.46,814.61,19.99,144.98,85.09,92.99,0,14,2,5,0.0,1279.66,119.99,339.46,5,11,3,2,453.97,867.08,178.08,239.98,7.461703608601181,869.555,0.06687898089171974
4029,0.4045868723307908,0.11361768690341544,95.89,79.86,4.44,2020-09-02,2021-10-24,23.17,1,5,1,1,1,1,3,6,398.96,64.99,55.49,81.99,162.99,225.58,736.06,3,2,5,8,201.47,251.18,573.05,700.36,0,2,6,10,0.0,244.98,552.56,928.52,7.454175819870914,863.03,0.0430622009569378
4070,-0.22639702088628783,0.10878451181913787,171.89,47.92,4.79,2019-06-29,2021-10-24,84.8,1,0,0,0,1,2,4,3,0.0,0.0,0.0,193.99,539.98,685.97,298.98,1,1,3,5,193.99,133.99,509.97,880.97,0,3,3,4,0.0,521.98,709.97,486.97,7.450033057097892,859.46,0.011778563015312132
4074,0.4045868723307908,0.10856789893020655,95.48,55.4,3.08,2020-09-13,2021-10-24,22.56,1,0,2,2,1,1,7,5,0.0,150.18,111.35,232.19,58.09,407.48,759.31,2,2,7,7,100.19,339.58,697.52,581.31,2,5,5,6,100.19,652.27,470.52,495.62,7.449846984622126,859.3,0.044226044226044224
4181,0.24684089902652118,0.09594342899718451,106.25,24.95,1.56,2021-02-19,2021-10-24,15.44,1,0,1,4,4,6,0,1,0.0,74.99,179.99,573.98,661.99,0.0,209.0,3,0,11,2,539.98,0.0,875.98,283.99,0,1,2,13,0.0,209.0,169.98,1320.97,7.438942197489997,849.975,0.06451612903225806
4199,-0.22639702088628783,0.09411575774682739,169.73,32.95,3.3,2020-10-18,2021-10-24,37.1,1,0,0,2,0,1,4,3,0.0,0.0,230.28,0.0,123.09,647.59,696.29,1,0,6,3,123.09,0.0,1146.87,427.29,0,4,5,1,0.0,531.29,1110.97,54.99,7.437353588071411,848.625,0.026881720430107527
4230,-0.30527000753842265,0.09094779424620839,188.06,14.97,1.66,2021-01-11,2021-10-24,31.78,1,1,2,0,0,4,1,1,748.0,122.99,0.0,0.0,320.58,301.0,200.0,2,2,4,1,122.99,811.99,557.59,200.0,0,2,0,7,0.0,122.99,0.0,1569.58,7.434594005917899,846.285,0.0313588850174216
4283,-0.3841429941905575,0.08444263842549303,210.37,24.96,3.12,2018-04-15,2021-10-24,161.0,1,1,1,1,1,0,1,3,87.99,58.99,355.0,218.99,0.0,75.0,886.99,1,4,1,2,700.0,581.98,218.99,181.99,0,4,3,1,0.0,741.98,881.99,58.99,7.428903441551045,841.48,0.0062063615205585725
4299,-0.06865104758201816,0.08365741670311733,140.15,42.2,3.52,2018-11-20,2021-10-24,89.08,1,0,3,4,0,2,2,1,0.0,575.08,268.19,0.0,270.98,462.98,104.57,2,2,2,6,266.38,462.98,360.49,591.95,0,2,4,6,0.0,434.98,654.45,592.37,7.428214351716366,840.9,0.011214953271028037
4373,-0.5418889674948272,0.07742979614634499,278.77,27.95,4.66,2018-03-15,2021-10-24,219.83,1,1,1,1,1,0,1,1,444.99,236.19,196.19,439.0,0.0,236.19,120.04,3,1,1,1,668.57,439.0,444.99,120.04,0,3,3,0,0.0,795.23,877.37,0.0,7.422732273870603,836.3,0.004545454545454545
4565,0.5623328456350605,0.05643188422557574,82.08,59.88,2.99,2021-01-30,2021-10-24,13.35,1,1,0,0,2,3,9,5,45.0,0.0,0.0,61.99,319.98,698.65,515.96,1,8,3,8,174.09,671.96,165.99,629.54,2,9,0,9,61.99,812.64,0.0,766.95,7.404023455413142,820.79,0.07462686567164178
4572,0.0890949257222515,0.055592509280967296,117.17,58.89,4.21,2017-07-03,2021-10-24,112.43,1,3,0,2,1,0,0,8,408.57,0.0,338.68,102.6,0.0,0.0,790.49,3,2,5,4,482.67,172.8,553.35,431.52,0,3,5,6,0.0,341.97,728.82,569.55,7.40326826036641,820.17,0.008888888888888889
4614,0.0890949257222515,0.051267020655122265,116.71,26.95,1.93,2020-09-30,2021-10-24,27.79,1,2,0,5,3,1,0,3,397.98,0.0,318.99,334.99,204.0,0.0,377.99,3,0,3,8,418.0,0.0,336.98,878.97,0,0,11,3,0.0,0.0,1165.97,467.98,7.399367501823989,816.975,0.035897435897435895
4615,0.6412058322871953,0.051063946071749286,77.79,52.9,2.52,2019-12-17,2021-10-24,32.24,1,1,6,2,4,1,1,6,198.59,504.74,60.99,365.82,92.19,69.99,341.33,0,6,5,10,0.0,509.35,455.17,669.13,0,4,9,8,0.0,142.8,864.24,626.61,7.399183993137396,816.825,0.030973451327433628
4662,-0.147524034234153,0.04617661776523882,147.86,37.93,3.45,2019-08-26,2021-10-24,71.82,1,3,1,0,2,0,0,5,300.98,255.0,0.0,407.99,0.0,0.0,662.46,0,4,3,4,0.0,561.47,348.98,715.98,0,4,6,1,0.0,561.47,974.96,90.0,7.3947573624050476,813.215,0.01390644753476612
4668,-0.30527000753842265,0.045289858751176554,180.57,16.97,1.89,2018-12-31,2021-10-24,114.22,1,3,0,0,0,1,2,3,529.99,0.0,0.0,0.0,93.99,581.0,420.14,1,2,2,4,263.0,553.0,257.99,551.13,1,2,5,1,123.99,575.0,642.13,284.0,7.393952088122623,812.56,0.008746355685131196
4678,0.0890949257222515,0.044206794306520567,115.97,45.92,3.28,2016-08-16,2021-10-24,135.36,1,4,1,1,3,2,0,3,543.49,52.99,194.99,236.19,268.39,0.0,327.47,0,3,9,2,0.0,335.38,1027.66,260.48,0,4,1,9,0.0,458.96,24.99,1139.57,7.392967666513825,811.76,0.007383966244725738
4683,0.325713885678656,0.04384802920922826,95.47,56.89,3.35,2020-05-27,2021-10-24,30.29,1,3,0,4,1,5,3,1,325.98,0.0,258.47,132.99,240.58,415.97,249.0,2,4,0,11,197.48,334.37,0.0,1091.14,1,2,4,10,60.0,330.98,429.86,802.15,7.392641363067197,811.495,0.03294573643410853
4731,0.24684089902652118,0.03814840256922573,100.91,42.07,2.63,2020-11-29,2021-10-24,20.56,1,5,0,0,1,0,4,6,369.97,0.0,0.0,90.0,0.0,294.48,860.12,6,0,0,10,1009.97,0.0,0.0,604.6,0,8,7,1,0.0,985.12,534.46,94.99,7.3874431145641415,807.285,0.048484848484848485
4745,0.325713885678656,0.03714656795791887,94.89,31.94,1.88,2020-05-21,2021-10-24,30.65,1,4,3,1,3,2,1,3,484.69,264.99,80.99,204.39,176.39,76.0,325.64,2,9,3,3,176.39,969.07,204.39,263.24,0,12,4,1,0.0,1189.31,341.79,81.99,7.386526609357031,806.545,0.032567049808429116
4846,-0.6996349407990968,0.025727007219576666,399.06,16.97,4.24,2019-08-19,2021-10-24,199.25,1,1,1,1,0,0,0,1,765.99,689.99,84.99,0.0,0.0,0.0,55.25,0,0,3,1,0.0,0.0,1540.97,55.25,0,3,0,1,0.0,1511.23,0.0,84.99,7.376019897024016,798.11,0.005012531328320802
4863,-0.3841429941905575,0.02439348412209388,199.28,28.95,3.62,2019-11-25,2021-10-24,87.38,1,1,1,0,2,0,1,3,116.29,83.99,0.0,826.0,0.0,85.99,481.98,2,3,1,2,826.0,402.98,83.99,281.28,2,1,0,5,316.99,164.99,0.0,1112.27,7.374785742748457,797.125,0.011428571428571429
4910,-0.06865104758201816,0.0194113876766761,132.24,55.89,4.66,2020-06-23,2021-10-24,40.67,1,2,2,1,1,1,0,5,249.98,247.99,250.99,119.99,42.99,0.0,674.95,1,2,6,3,154.99,187.98,732.95,510.97,1,3,2,6,205.0,267.97,259.98,853.94,7.370161369886427,793.445,0.024539877300613498
4950,-0.620761954146962,0.015559739745367967,316.24,0.0,0.0,2021-09-22,2021-10-24,6.4,1,1,0,1,0,1,1,1,405.45,0.0,187.0,0.0,375.0,550.0,63.75,0,0,3,2,0.0,0.0,1112.0,469.2,0,1,2,2,0.0,63.75,925.0,592.45,7.366571562587296,790.6,0.15151515151515152
4986,-0.147524034234153,0.012669311508692134,143.36,31.93,2.9,2016-10-11,2021-10-24,167.18,1,3,3,2,0,2,0,1,893.99,215.98,212.98,0.0,203.99,0.0,49.99,2,2,3,4,541.99,113.99,363.98,556.97,0,2,8,1,0.0,450.0,1022.94,103.99,7.363869140472585,788.465,0.005978260869565218
5020,-0.30527000753842265,0.009657038521992452,174.72,36.93,4.1,2020-10-16,2021-10-24,41.44,1,0,1,0,2,5,0,1,0.0,54.99,0.0,528.99,458.1,0.0,530.4,0,0,4,5,0.0,0.0,674.17,898.31,0,4,3,2,0.0,653.37,328.52,590.59,7.361045005905729,786.24,0.02406417112299465
5052,0.7200788189393301,0.006597381465839111,71.27,30.96,1.41,2018-08-02,2021-10-24,53.59,1,0,1,2,3,6,3,7,0.0,64.0,128.29,247.0,385.0,186.18,557.49,13,2,5,2,980.5,220.99,246.18,120.29,0,1,13,8,0.0,60.79,789.68,717.49,7.358168258462868,783.98,0.01864406779661017
5065,0.24684089902652118,0.00463432715989995,97.82,26.96,1.69,2019-08-17,2021-10-24,49.94,1,1,0,2,2,3,3,5,61.0,0.0,270.99,199.09,401.99,256.0,375.99,2,4,4,6,132.0,501.98,345.99,585.09,1,3,8,4,61.0,335.0,842.09,326.97,7.356318189993024,782.53,0.02
5079,-0.3841429941905575,0.0030435762568114316,195.34,20.96,2.62,2020-02-28,2021-10-24,75.5,1,0,3,0,1,2,1,1,0.0,585.64,0.0,179.99,417.09,124.99,255.0,1,0,5,2,124.99,0.0,1097.73,339.99,0,4,1,3,0.0,545.62,332.1,684.99,7.354816481917588,781.355,0.013223140495867768
5201,-0.620761954146962,-0.00828121634262345,309.2,9.98,2.0,2019-11-26,2021-10-24,139.6,1,0,2,0,1,1,0,1,0.0,842.0,0.0,112.99,461.0,0.0,129.99,2,0,1,2,573.99,0.0,514.0,457.99,0,1,3,1,0.0,461.0,954.99,129.99,7.344059922241273,772.99,0.00715307582260372
5262,0.9566977788957346,-0.014508836899395793,61.47,74.78,2.99,2019-08-19,2021-10-24,31.88,1,1,1,4,5,2,10,2,116.2,43.99,156.68,469.36,57.19,591.45,101.91,6,4,11,4,225.56,123.79,1010.33,177.1,8,8,4,5,268.96,394.35,280.48,592.99,7.338095096921102,768.39,0.03132832080200501
5268,0.4045868723307908,-0.015090984038398356,85.33,41.92,2.33,2020-09-18,2021-10-24,22.28,1,0,0,0,8,3,0,7,0.0,0.0,0.0,714.97,345.97,0.0,474.98,10,1,4,3,687.98,112.99,454.98,279.97,5,6,7,0,533.95,538.99,462.98,0.0,7.337535692737002,767.96,0.04477611940298507
5434,-0.30527000753842265,-0.031093261208191628,168.03,9.98,1.11,2018-11-24,2021-10-24,118.33,1,1,0,2,1,0,2,3,129.0,0.0,144.19,150.0,0.0,366.0,723.09,1,1,3,4,129.0,277.0,183.19,923.09,0,4,2,3,0.0,1050.09,189.0,273.19,7.322034759455511,756.14,0.008442776735459663
5447,0.16796791237438632,-0.03222370972230143,100.71,50.9,3.39,2018-12-25,2021-10-24,68.93,1,1,4,2,3,1,1,3,60.0,703.48,124.08,129.59,63.49,126.49,303.48,4,2,4,5,193.98,193.49,379.56,743.58,1,5,5,4,63.49,662.08,489.97,295.07,7.320930586960199,755.305,0.014492753623188406
5456,-0.4630159808426923,-0.03293447076410694,215.65,17.96,2.57,2017-12-01,2021-10-24,203.29,1,1,0,0,1,3,0,2,771.59,0.0,0.0,123.99,370.98,0.0,243.0,1,1,1,4,52.99,771.59,210.0,474.98,0,2,3,2,0.0,160.98,1105.58,243.0,7.320235721984206,754.78,0.0049157303370786515
5481,0.16796791237438632,-0.03466737387555659,100.47,50.9,3.39,2020-11-13,2021-10-24,23.0,1,1,5,1,5,2,0,1,108.19,687.56,40.5,372.01,234.99,0.0,63.75,1,6,5,3,108.49,713.35,545.81,139.35,0,3,5,7,0.0,193.83,473.97,839.2,7.318539548567902,753.5,0.04335260115606936
5604,-0.3841429941905575,-0.043677116224539105,186.71,29.94,3.74,2020-08-30,2021-10-24,52.5,1,1,2,0,0,1,0,4,92.19,349.98,0.0,0.0,84.99,0.0,966.53,2,1,1,4,229.98,92.19,204.99,966.53,0,2,6,0,0.0,118.78,1374.91,0.0,7.309674106463642,746.845,0.019002375296912115
5640,-0.06865104758201816,-0.047447534322498104,124.01,39.92,3.33,2020-11-01,2021-10-24,29.75,1,2,0,3,0,1,4,2,159.98,0.0,404.98,0.0,76.09,408.08,438.99,4,3,3,2,664.99,401.08,239.97,182.08,0,7,3,2,0.0,644.15,683.99,159.98,7.305940620437401,744.06,0.0335195530726257
5647,-0.06865104758201816,-0.04803645061427976,123.94,67.25,5.6,2020-05-20,2021-10-24,43.5,1,1,4,3,3,0,0,1,105.79,448.06,421.82,372.97,0.0,0.0,138.61,1,1,5,5,56.99,89.19,676.85,664.22,1,7,3,1,125.99,1024.05,290.37,46.84,7.3053562120335,743.625,0.022944550669216062
5652,-0.06865104758201816,-0.048374908253234775,123.9,28.95,2.41,2018-11-10,2021-10-24,89.92,1,0,2,2,0,2,3,3,0.0,162.99,444.08,0.0,278.6,216.09,384.99,0,6,3,3,0.0,986.69,242.98,257.08,0,3,8,1,0.0,265.59,1141.17,79.99,7.305020190524962,743.375,0.011111111111111112
5688,-0.620761954146962,-0.05161056328164472,296.39,15.97,3.19,2017-12-24,2021-10-24,280.0,1,1,1,0,0,0,0,3,133.99,360.49,0.0,0.0,0.0,0.0,987.49,0,2,1,2,0.0,755.49,133.99,592.49,0,0,4,1,0.0,0.0,1139.48,342.49,7.301802112668314,740.985,0.0035688793718772305
5702,0.16796791237438632,-0.05285608739299913,98.68,67.88,4.53,2020-08-18,2021-10-24,28.8,1,2,3,3,3,1,2,1,225.48,432.98,190.58,310.97,72.99,179.98,67.15,6,1,3,5,532.05,72.99,419.98,455.11,4,2,4,5,320.62,145.08,563.48,450.95,7.300560588943511,740.065,0.03464203233256351
5712,-0.4630159808426923,-0.05366161657371211,211.28,38.94,5.56,2020-07-12,2021-10-24,67.0,1,1,0,0,1,1,0,4,137.99,0.0,0.0,105.99,180.0,0.0,1054.96,1,2,1,3,180.0,274.98,105.99,917.97,1,1,3,2,136.99,105.99,917.97,317.99,7.29975682539583,739.47,0.014893617021276596
5755,0.325713885678656,-0.05735757399110092,86.68,65.88,3.88,2020-07-04,2021-10-24,28.06,1,4,3,0,2,5,2,1,315.18,277.48,0.0,228.74,354.35,208.48,89.25,6,1,6,4,415.17,57.99,610.7,389.62,1,3,11,2,86.99,246.24,915.27,224.98,7.296060664243368,736.74,0.03556485355648536
5760,-0.3841429941905575,-0.05768926247727684,184.12,5.99,0.75,2021-02-15,2021-10-24,31.38,1,1,0,0,1,0,0,6,180.99,0.0,0.0,410.0,0.0,0.0,882.0,0,1,0,7,0.0,180.99,0.0,1292.0,0,0,7,1,0.0,0.0,1292.0,180.99,7.295728288465753,736.495,0.031746031746031744
5869,0.325713885678656,-0.06468179729808744,86.04,81.86,4.82,2020-08-31,2021-10-24,24.65,1,3,1,2,3,1,6,1,184.97,46.99,207.18,279.18,44.99,621.96,77.39,4,1,7,5,207.58,184.19,722.33,348.56,1,8,3,5,77.99,529.75,284.57,570.35,7.2886954271121125,731.33,0.04047619047619048
5892,0.0890949257222515,-0.0661100885344777,104.33,60.85,4.35,2015-08-19,2021-10-24,161.29,1,2,0,1,1,1,3,6,259.98,0.0,63.95,69.99,67.09,411.47,588.07,2,4,4,4,128.98,481.07,415.52,434.98,0,6,8,0,0.0,731.51,729.04,0.0,7.287252795392719,730.275,0.00619743249225321
5974,0.010221939070116669,-0.0714915649938625,111.74,42.6,3.28,2019-12-29,2021-10-24,51.15,1,1,0,1,0,1,6,4,109.67,0.0,44.99,0.0,295.0,399.97,602.97,3,4,1,5,370.99,220.98,109.67,750.96,0,2,0,11,0.0,309.98,0.0,1142.62,7.2817985170819615,726.3,0.01951951951951952
6035,-0.06865104758201816,-0.0760404356614178,120.49,72.88,6.07,2020-03-05,2021-10-24,49.83,1,1,3,2,2,1,1,2,161.99,515.97,62.98,150.98,141.99,144.99,266.98,4,1,2,5,334.96,141.99,352.98,615.95,0,3,7,2,0.0,360.97,898.93,185.98,7.27716479299217,722.94,0.02003338898163606
6122,-0.6996349407990968,-0.08238990096821398,359.13,2.0,0.5,2018-11-20,2021-10-24,267.25,1,1,1,0,1,0,0,1,184.0,71.0,0.0,756.5,0.0,0.0,425.0,0,0,2,2,0.0,0.0,827.5,609.0,0,1,1,2,0.0,425.0,71.0,940.5,7.270660772671506,718.25,0.003738317757009346
6152,-0.5418889674948272,-0.08479295020479458,238.83,32.95,5.49,2021-05-17,2021-10-24,26.67,1,1,0,0,0,4,0,1,611.99,0.0,0.0,0.0,645.97,0.0,174.99,0,1,4,1,0.0,182.99,1074.97,174.99,4,1,0,1,645.97,611.99,0.0,174.99,7.268188153048193,716.475,0.037267080745341616
6487,0.4045868723307908,-0.1064000858756829,77.84,59.88,3.33,2020-07-24,2021-10-24,25.39,1,2,2,3,1,5,2,3,140.39,252.98,80.99,159.99,352.66,152.38,261.64,4,4,2,8,328.57,413.46,207.49,451.51,0,8,7,3,0.0,901.53,283.72,215.78,7.2456764653684544,700.515,0.039301310043668124
6506,-0.3841429941905575,-0.1071920767508377,174.98,19.96,2.5,2020-12-02,2021-10-24,40.75,1,1,1,1,1,0,1,3,224.4,36.49,36.19,33.79,0.0,48.99,1020.0,2,0,3,3,85.18,0.0,294.68,1020.0,0,4,3,1,0.0,1056.19,119.27,224.4,7.244841612721397,699.93,0.024464831804281346
6644,-0.30527000753842265,-0.11654027673877523,154.01,29.95,3.33,2021-04-08,2021-10-24,22.11,1,2,1,1,1,1,1,2,265.09,150.99,80.0,180.99,225.99,100.0,382.99,1,3,3,2,80.0,446.08,582.97,277.0,5,0,2,2,823.06,0.0,305.99,257.0,7.234934468691757,693.025,0.045
6716,-0.5418889674948272,-0.12201652133706735,229.66,20.96,3.49,2016-02-05,2021-10-24,348.0,1,0,0,2,0,1,2,1,0.0,0.0,308.98,0.0,404.99,620.0,43.99,2,2,1,1,509.98,418.99,405.0,43.99,0,2,4,0,0.0,608.98,768.98,0.0,7.229084870846136,688.98,0.0028721876495931067
6720,0.0890949257222515,-0.12225344168433595,98.4,47.91,3.42,2020-08-01,2021-10-24,32.07,1,0,0,1,3,2,7,1,0.0,0.0,146.09,496.59,266.98,397.96,69.99,3,6,0,5,371.07,509.57,0.0,496.97,0,6,6,2,0.0,489.57,758.05,129.99,7.228831024160917,688.805,0.03111111111111111
6733,-0.6996349407990968,-0.12300481764281603,344.13,0.0,0.0,2014-12-10,2021-10-24,627.5,1,0,0,1,0,0,0,3,0.0,0.0,153.75,0.0,0.0,0.0,1222.75,0,2,1,1,0.0,449.25,549.0,378.25,0,1,1,2,0.0,378.25,153.75,844.5,7.22802554102707,688.25,0.0015929908403026682
6785,-0.22639702088628783,-0.12642323979626166,137.15,25.95,2.6,2018-07-12,2021-10-24,120.0,1,4,1,0,2,1,0,2,525.47,158.5,0.0,454.99,58.5,0.0,173.99,1,3,2,4,43.99,416.49,223.98,686.99,0,2,1,7,0.0,151.49,81.0,1138.96,7.224352742847606,685.725,0.00832639467110741
6903,-0.06865104758201816,-0.13286747324196518,113.49,39.93,3.33,2020-11-05,2021-10-24,29.42,1,0,0,1,2,1,3,5,0.0,0.0,125.99,305.99,124.99,329.99,474.97,3,3,0,6,431.98,368.99,0.0,560.96,0,5,5,2,0.0,635.97,484.98,240.98,7.217392073077628,680.965,0.03389830508474576
7111,-0.8573809141033665,-0.14494364179988029,672.05,4.99,2.5,2021-08-22,2021-10-24,31.5,1,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1344.09,0,0,1,1,0.0,0.0,454.09,890.0,0,1,1,0,0.0,454.09,890.0,0.0,7.204216204295405,672.045,0.03125
7206,-0.22639702088628783,-0.1505078853843008,133.59,44.87,4.49,2015-11-27,2021-10-24,215.8,1,2,2,1,2,2,0,1,194.98,250.98,440.0,178.98,188.94,0.0,81.99,4,1,1,4,821.97,72.99,69.99,370.92,0,2,2,6,0.0,206.98,178.98,949.91,7.198086339764225,667.935,0.004631773969430292
7273,0.0890949257222515,-0.15510414012130988,94.93,40.93,2.92,2020-02-19,2021-10-24,43.79,1,1,4,2,1,2,2,2,153.49,275.98,185.99,91.0,202.49,149.99,270.14,1,3,4,6,55.0,211.98,411.98,650.12,0,5,5,4,0.0,370.97,375.47,582.64,7.192994369782778,664.54,0.02280130293159609
7372,-0.147524034234153,-0.16062099963627657,120.08,39.93,3.63,2020-11-30,2021-10-24,29.82,1,1,0,0,0,1,6,3,154.99,0.0,0.0,0.0,98.99,616.97,449.98,3,0,4,4,474.98,0.0,194.98,650.97,0,2,8,1,0.0,245.98,919.96,154.99,7.186848068934084,660.465,0.03343465045592705
7465,-0.5418889674948272,-0.16546771302611246,218.96,16.97,2.83,2019-03-27,2021-10-24,157.0,1,0,1,1,1,1,0,2,0.0,48.99,111.0,881.79,101.99,0.0,170.0,0,1,0,5,0.0,48.99,0.0,1264.78,0,2,2,2,0.0,159.99,170.0,983.78,7.181417024371246,656.885,0.006362672322375398
7687,0.4045868723307908,-0.1770361951255949,72.04,69.88,3.88,2020-11-08,2021-10-24,19.44,1,4,2,0,5,4,1,2,180.18,157.98,0.0,271.36,401.03,76.99,209.14,4,10,1,3,286.18,623.63,155.74,231.13,0,8,5,5,0.0,617.41,392.11,287.16,7.1683333337418595,648.34,0.05128205128205128
